년도,월,일,자치구명,시간대구분,총생활인구수
2022,11,10,강동구,2,531637.5461
2022,11,10,종로구,3,207641.868
2022,11,10,중구,3,174131.8617
2022,11,10,용산구,3,253620.0712
2022,11,10,성동구,3,325688.806
2022,11,10,광진구,3,367885.3472
2022,11,10,동대문구,3,355236.6436
2022,11,10,중랑구,3,376278.7945
2022,11,10,성북구,3,447408.5094
2022,11,10,강북구,3,303613.6547
2022,11,10,도봉구,3,284972.0678
2022,11,10,노원구,3,522190.7189
2022,11,10,은평구,3,467859.3271
2022,11,10,서대문구,3,354188.2349
2022,11,10,마포구,3,410896.3282
2022,11,10,양천구,3,386709.3886
2022,11,10,강서구,3,551945.6221
2022,11,10,구로구,3,390009.0918
2022,11,10,금천구,3,204055.476
2022,11,10,영등포구,3,416432.9399
2022,11,10,동작구,3,408181.2376
2022,11,10,관악구,3,511671.0976
2022,11,10,서초구,3,462459.4067
2022,11,10,강남구,3,652965.2277
2022,11,10,송파구,3,731117.5605
2022,11,10,강동구,3,532215.9135
2022,11,10,종로구,4,209769.2331
2022,11,10,중구,4,173271.0242
2022,11,10,용산구,4,254469.7771
2022,11,10,성동구,4,326967.5727
2022,11,10,광진구,4,367925.2234
2022,11,10,동대문구,4,356191.7901
2022,11,10,중랑구,4,375912.4911
2022,11,10,성북구,4,447928.0318
2022,11,10,강북구,4,302292.0812
2022,11,10,도봉구,4,283873.6081
2022,11,10,노원구,4,520940.3578
2022,11,10,은평구,4,466329.4896
2022,11,10,서대문구,4,354828.2519
2022,11,10,마포구,4,410787.8192
2022,11,10,양천구,4,386354.2903
2022,11,10,강서구,4,552712.8985
2022,11,10,구로구,4,390240.0279
2022,11,10,금천구,4,203693.013
2022,11,10,영등포구,4,418925.4514
2022,11,10,동작구,4,407279.3995
2022,11,10,관악구,4,511402.5628
2022,11,10,서초구,4,464404.5312
2022,11,10,강남구,4,653905.8806
2022,11,10,송파구,4,730988.837
2022,11,10,강동구,4,531621.4159
2022,11,10,종로구,5,213262.1051
2022,11,10,중구,5,175185.3628
2022,11,10,용산구,5,259240.189
2022,11,10,성동구,5,330070.6297
2022,11,10,광진구,5,367577.1315
2022,11,10,동대문구,5,356920.464
2022,11,10,중랑구,5,371432.7576
2022,11,10,성북구,5,446474.6303
2022,11,10,강북구,5,298895.4326
2022,11,10,도봉구,5,282121.1835
2022,11,10,노원구,5,517174.3239
2022,11,10,은평구,5,462706.617
2022,11,10,서대문구,5,354752.8121
2022,11,10,마포구,5,414442.1986
2022,11,10,양천구,5,385310.9314
2022,11,10,강서구,5,555557.0611
2022,11,10,구로구,5,384421.1528
2022,11,10,금천구,5,202467.7378
2022,11,10,영등포구,5,418622.3192
2022,11,10,동작구,5,408538.628
2022,11,10,관악구,5,506900.5465
2022,11,10,서초구,5,475066.5676
2022,11,10,강남구,5,663636.543
2022,11,10,송파구,5,732641.6379
2022,11,10,강동구,5,530188.1808
2022,11,10,종로구,6,225987.4639
2022,11,10,중구,6,191648.0741
2022,11,10,용산구,6,269618.9156
2022,11,10,성동구,6,336016.7466
2022,11,10,광진구,6,364920.5898
2022,11,10,동대문구,6,357092.4218
2022,11,10,중랑구,6,363739.029
2022,11,10,성북구,6,440986.4252
2022,11,10,강북구,6,291862.4041
2022,11,10,도봉구,6,277378.0666
2022,11,10,노원구,6,507029.7948
2022,11,10,은평구,6,452951.0683
2022,11,10,서대문구,6,354614.0186
2022,11,10,마포구,6,418398.6956
2022,11,10,양천구,6,378223.0699
2022,11,10,강서구,6,555700.5989
2022,11,10,구로구,6,382443.4227
2022,11,10,금천구,6,205447.9891
2022,11,10,영등포구,6,428640.802
2022,11,10,동작구,6,406121.3532
2022,11,10,관악구,6,498072.1284
2022,11,10,서초구,6,506206.0191
2022,11,10,강남구,6,692730.1955
2022,11,10,송파구,6,735440.4242
2022,11,10,강동구,6,523149.7464
2022,11,10,종로구,22,233279.3136
2022,11,10,중구,22,207903.3357
2022,11,10,용산구,22,265965.2222
2022,11,10,성동구,22,337534.0824
2022,11,10,광진구,22,372568.3453
2022,11,10,동대문구,22,349895.2781
2022,11,10,중랑구,22,364133.965
2022,11,10,성북구,22,442387.9941
2022,11,10,강북구,22,295129.6445
2022,11,10,도봉구,22,278044.9124
2022,11,10,노원구,22,510063.2499
2022,11,10,은평구,22,449675.3186
2022,11,10,서대문구,22,352899.2283
2022,11,10,마포구,22,440373.532
2022,11,10,양천구,22,380223.4712
2022,11,10,강서구,22,542604.9476
2022,11,10,구로구,22,393724.1277
2022,11,10,금천구,22,207652.8944
2022,11,10,영등포구,22,435282.8633
2022,11,10,동작구,22,400420.4811
2022,11,10,관악구,22,493168.7979
2022,11,10,서초구,22,513216.3794
2022,11,10,강남구,22,718747.7866
2022,11,10,송파구,22,730753.0022
2022,11,10,강동구,22,517601.8318
2022,11,10,종로구,23,217926.7404
2022,11,10,중구,23,189906.6269
2022,11,10,용산구,23,257726.5423
2022,11,10,성동구,23,325151.1315
2022,11,10,광진구,23,368155.3421
2022,11,10,동대문구,23,352578.9919
2022,11,10,중랑구,23,371549.4681
2022,11,10,성북구,23,443478.0704
2022,11,10,강북구,23,300242.0444
2022,11,10,도봉구,23,279672.9118
2022,11,10,노원구,23,519085.0312
2022,11,10,은평구,23,460595.9604
2022,11,10,서대문구,23,353801.5288
2022,11,10,마포구,23,425467.3876
2022,11,10,양천구,23,381149.277
2022,11,10,강서구,23,550777.0404
2022,11,10,구로구,23,389589.9519
2022,11,10,금천구,23,203085.573
2022,11,10,영등포구,23,420660.6234
2022,11,10,동작구,23,403386.6932
2022,11,10,관악구,23,503242.7131
2022,11,10,서초구,23,481088.2147
2022,11,10,강남구,23,683104.0124
2022,11,10,송파구,23,733845.147
2022,11,10,강동구,23,524655.2708
2022,11,11,종로구,0,212619.7543
2022,11,11,중구,0,183948.754
2022,11,11,용산구,0,255509.4399
2022,11,11,성동구,0,322551.0267
2022,11,11,광진구,0,367005.9986
2022,11,11,동대문구,0,352790.5463
2022,11,11,중랑구,0,374167.8251
2022,11,11,성북구,0,445386.0598
2022,11,11,강북구,0,302119.9122
2022,11,11,도봉구,0,281370.1044
2022,11,11,노원구,0,520973.2765
2022,11,11,은평구,0,464069.8623
2022,11,11,서대문구,0,353381.6848
2022,11,11,마포구,0,419181.9145
2022,11,11,양천구,0,382897.6717
2022,11,11,강서구,0,552622.4943
2022,11,11,구로구,0,389212.4955
2022,11,11,금천구,0,203864.2022
2022,11,11,영등포구,0,416493.1203
2022,11,11,동작구,0,403771.0569
2022,11,11,관악구,0,507132.8942
2022,11,11,서초구,0,471156.2491
2022,11,11,강남구,0,667470.6755
2022,11,11,송파구,0,732297.9154
2022,11,11,강동구,0,528155.3296
2022,11,11,종로구,1,212601.7377
2022,11,11,중구,1,180200.2072
2022,11,11,용산구,1,254245.3719
2022,11,11,성동구,1,322916.0178
2022,11,11,광진구,1,367043.578
2022,11,11,동대문구,1,353226.0069
2022,11,11,중랑구,1,375400.6392
2022,11,11,성북구,1,445119.3766
2022,11,11,강북구,1,302942.0756
2022,11,11,도봉구,1,282986.8418
2022,11,11,노원구,1,520716.0787
2022,11,11,은평구,1,466120.9275
2022,11,11,서대문구,1,352321.3621
2022,11,11,마포구,1,416274.9875
2022,11,11,양천구,1,382781.1807
2022,11,11,강서구,1,553963.2596
2022,11,11,구로구,1,389267.3852
2022,11,11,금천구,1,203737.4265
2022,11,11,영등포구,1,415016.2887
2022,11,11,동작구,1,404463.7549
2022,11,11,관악구,1,509416.0171
2022,11,11,서초구,1,467271.0488
2022,11,11,강남구,1,659954.6452
2022,11,11,송파구,1,731668.6528
2022,11,11,강동구,1,529255.4597
2022,11,11,종로구,2,212905.8317
2022,11,11,중구,2,177174.3147
2022,11,11,용산구,2,253725.215
2022,11,11,성동구,2,322718.4686
2022,11,11,광진구,2,367171.0816
2022,11,11,동대문구,2,353739.4324
2022,11,11,중랑구,2,376303.1683
2022,11,11,성북구,2,445754.8834
2022,11,11,강북구,2,303474.8421
2022,11,11,도봉구,2,283903.4002
2022,11,11,노원구,2,521017.0708
2022,11,11,은평구,2,468127.6555
2022,11,11,서대문구,2,349583.7008
2022,11,11,마포구,2,415545.1683
2022,11,11,양천구,2,383154.6158
2022,11,11,강서구,2,554864.133
2022,11,11,구로구,2,389164.3158
2022,11,11,금천구,2,203768.1867
2022,11,11,영등포구,2,413938.9297
2022,11,11,동작구,2,405366.585
2022,11,11,관악구,2,510347.8923
2022,11,11,서초구,2,465577.618
2022,11,11,강남구,2,655368.3495
2022,11,11,송파구,2,730778.1699
2022,11,11,강동구,2,529910.9509
2022,11,11,종로구,3,214185.584
2022,11,11,중구,3,174311.9172
2022,11,11,용산구,3,253794.28
2022,11,11,성동구,3,323825.5853
2022,11,11,광진구,3,367013.0658
2022,11,11,동대문구,3,354129.542
2022,11,11,중랑구,3,376502.6428
2022,11,11,성북구,3,446699.1392
2022,11,11,강북구,3,303196.9528
2022,11,11,도봉구,3,284760.1913
2022,11,11,노원구,3,520930.5529
2022,11,11,은평구,3,464040.1306
2022,11,11,서대문구,3,352365.6408
2022,11,11,마포구,3,412517.1709
2022,11,11,양천구,3,383275.2264
2022,11,11,강서구,3,554608.9658
2022,11,11,구로구,3,389139.0334
2022,11,11,금천구,3,203656.645
2022,11,11,영등포구,3,414711.2508
2022,11,11,동작구,3,405528.5021
2022,11,11,관악구,3,511104.6967
2022,11,11,서초구,3,464152.6126
2022,11,11,강남구,3,653352.7545
2022,11,11,송파구,3,730681.9728
2022,11,11,강동구,3,530313.0988
2022,11,11,종로구,4,215468.0036
2022,11,11,중구,4,173470.0525
2022,11,11,용산구,4,255058.5903
2022,11,11,성동구,4,325881.0191
2022,11,11,광진구,4,366783.0052
2022,11,11,동대문구,4,354959.3802
2022,11,11,중랑구,4,375873.5143
2022,11,11,성북구,4,447359.6864
2022,11,11,강북구,4,301605.8254
2022,11,11,도봉구,4,283228.6019
2022,11,11,노원구,4,520213.5307
2022,11,11,은평구,4,461943.5386
2022,11,11,서대문구,4,352878.8611
2022,11,11,마포구,4,412049.4986
2022,11,11,양천구,4,382214.4445
2022,11,11,강서구,4,555842.7793
2022,11,11,구로구,4,389572.5204
2022,11,11,금천구,4,203411.2649
2022,11,11,영등포구,4,417128.5628
2022,11,11,동작구,4,405142.4977
2022,11,11,관악구,4,509974.8111
2022,11,11,서초구,4,466204.8211
2022,11,11,강남구,4,653482.1433
2022,11,11,송파구,4,730427.3363
2022,11,11,강동구,4,530134.7863
2022,11,11,종로구,5,218256.214
2022,11,11,중구,5,175057.8799
2022,11,11,용산구,5,259399.2683
2022,11,11,성동구,5,329509.9451
2022,11,11,광진구,5,366694.4289
2022,11,11,동대문구,5,355368.806
2022,11,11,중랑구,5,371585.794
2022,11,11,성북구,5,446013.3746
2022,11,11,강북구,5,298092.7528
2022,11,11,도봉구,5,281550.9319
2022,11,11,노원구,5,516136.314
2022,11,11,은평구,5,458107.0778
2022,11,11,서대문구,5,353046.288
2022,11,11,마포구,5,414800.522
2022,11,11,양천구,5,381070.1979
2022,11,11,강서구,5,557932.0159
2022,11,11,구로구,5,384367.0049
2022,11,11,금천구,5,201984.355
2022,11,11,영등포구,5,417096.5534
2022,11,11,동작구,5,406549.9082
2022,11,11,관악구,5,505637.0195
2022,11,11,서초구,5,475946.0749
2022,11,11,강남구,5,662710.9232
2022,11,11,송파구,5,732228.471
2022,11,11,강동구,5,529615.0092
2022,11,11,종로구,6,229538.1575
2022,11,11,중구,6,190702.8273
2022,11,11,용산구,6,268740.3719
2022,11,11,성동구,6,335129.5875
2022,11,11,광진구,6,363876.0544
2022,11,11,동대문구,6,356071.123
2022,11,11,중랑구,6,363488.4844
2022,11,11,성북구,6,440539.6749
2022,11,11,강북구,6,291773.9279
2022,11,11,도봉구,6,277282.6868
2022,11,11,노원구,6,506441.0337
2022,11,11,은평구,6,449819.6041
2022,11,11,서대문구,6,352830.8867
2022,11,11,마포구,6,418279.4672
2022,11,11,양천구,6,375086.9373
2022,11,11,강서구,6,557604.0148
2022,11,11,구로구,6,382440.7807
2022,11,11,금천구,6,204664.1534
2022,11,11,영등포구,6,425225.854
2022,11,11,동작구,6,403561.8212
2022,11,11,관악구,6,497177.7084
2022,11,11,서초구,6,505365.3086
2022,11,11,강남구,6,693063.2869
2022,11,11,송파구,6,734167.1669
2022,11,11,강동구,6,522475.7599
2022,11,11,종로구,22,237710.1954
2022,11,11,중구,22,195821.8024
2022,11,11,용산구,22,268501.9064
2022,11,11,성동구,22,334151.5352
2022,11,11,광진구,22,371257.8124
2022,11,11,동대문구,22,343359.8254
2022,11,11,중랑구,22,359373.9487
2022,11,11,성북구,22,435148.115
2022,11,11,강북구,22,294362.3288
2022,11,11,도봉구,22,273688.6226
2022,11,11,노원구,22,503044.5486
2022,11,11,은평구,22,444057.7964
2022,11,11,서대문구,22,344826.619
2022,11,11,마포구,22,455902.5398
2022,11,11,양천구,22,375578.0969
2022,11,11,강서구,22,534935.2558
2022,11,11,구로구,22,388638.6047
2022,11,11,금천구,22,201525.867
2022,11,11,영등포구,22,436083.3827
2022,11,11,동작구,22,393785.5186
2022,11,11,관악구,22,483716.7919
2022,11,11,서초구,22,514991.0075
2022,11,11,강남구,22,720155.7923
2022,11,11,송파구,22,728211.1033
2022,11,11,강동구,22,512558.7405
2022,11,11,종로구,23,218616.868
2022,11,11,중구,23,175667.6457
2022,11,11,용산구,23,259897.0794
2022,11,11,성동구,23,321082.8138
2022,11,11,광진구,23,366040.3237
2022,11,11,동대문구,23,346823.0652
2022,11,11,중랑구,23,366953.992
2022,11,11,성북구,23,435288.0193
2022,11,11,강북구,23,300471.2858
2022,11,11,도봉구,23,276187.4723
2022,11,11,노원구,23,512434.0705
2022,11,11,은평구,23,456486.6325
2022,11,11,서대문구,23,346462.6555
2022,11,11,마포구,23,438038.6335
2022,11,11,양천구,23,377024.1872
2022,11,11,강서구,23,542532.9542
2022,11,11,구로구,23,385358.1368
2022,11,11,금천구,23,198759.1601
2022,11,11,영등포구,23,419578.1449
2022,11,11,동작구,23,396074.8431
2022,11,11,관악구,23,492632.5321
2022,11,11,서초구,23,481628.6042
2022,11,11,강남구,23,688271.7184
2022,11,11,송파구,23,727831.2538
2022,11,11,강동구,23,519171.6381
2022,11,12,종로구,0,211228.7546
2022,11,12,중구,0,166537.4526
2022,11,12,용산구,0,255188.3587
2022,11,12,성동구,0,317855.4449
2022,11,12,광진구,0,363352.2796
2022,11,12,동대문구,0,347528.3553
2022,11,12,중랑구,0,370158.9277
2022,11,12,성북구,0,437199.7871
2022,11,12,강북구,0,302685.3953
2022,11,12,도봉구,0,279167.2922
2022,11,12,노원구,0,514837.4207
2022,11,12,은평구,0,460457.0799
2022,11,12,서대문구,0,345952.7331
2022,11,12,마포구,0,429045.5071
2022,11,12,양천구,0,379568.0179
2022,11,12,강서구,0,544846.3965
2022,11,12,구로구,0,384836.2883
2022,11,12,금천구,0,199442.189
2022,11,12,영등포구,0,414518.173
2022,11,12,동작구,0,396480.6458
2022,11,12,관악구,0,496651.4113
2022,11,12,서초구,0,469561.3323
2022,11,12,강남구,0,669548.7814
2022,11,12,송파구,0,727014.2903
2022,11,12,강동구,0,522878.975
2022,11,12,종로구,1,208094.651
2022,11,12,중구,1,161966.2434
2022,11,12,용산구,1,252993.7498
2022,11,12,성동구,1,317923.4395
2022,11,12,광진구,1,363337.055
2022,11,12,동대문구,1,348115.5573
2022,11,12,중랑구,1,371368.9217
2022,11,12,성북구,1,437744.8774
2022,11,12,강북구,1,303423.2261
2022,11,12,도봉구,1,280377.5061
2022,11,12,노원구,1,515420.6773
2022,11,12,은평구,1,462312.6249
2022,11,12,서대문구,1,346406.2066
2022,11,12,마포구,1,423865.8133
2022,11,12,양천구,1,380002.7547
2022,11,12,강서구,1,546466.2518
2022,11,12,구로구,1,384533.8988
2022,11,12,금천구,1,199976.0912
2022,11,12,영등포구,1,412059.8193
2022,11,12,동작구,1,397264.9967
2022,11,12,관악구,1,499365.2416
2022,11,12,서초구,1,464811.1143
2022,11,12,강남구,1,661748.0317
2022,11,12,송파구,1,724706.8178
2022,11,12,강동구,1,524649.8728
2022,11,12,종로구,2,205664.6231
2022,11,12,중구,2,159343.7037
2022,11,12,용산구,2,251980.4798
2022,11,12,성동구,2,318052.5496
2022,11,12,광진구,2,363064.6201
2022,11,12,동대문구,2,348587.089
2022,11,12,중랑구,2,372276.9361
2022,11,12,성북구,2,438493.3422
2022,11,12,강북구,2,303639.1
2022,11,12,도봉구,2,281505.6518
2022,11,12,노원구,2,516315.3189
2022,11,12,은평구,2,463326.508
2022,11,12,서대문구,2,347547.1463
2022,11,12,마포구,2,419715.4071
2022,11,12,양천구,2,380651.787
2022,11,12,강서구,2,547433.4375
2022,11,12,구로구,2,384406.0146
2022,11,12,금천구,2,200276.2079
2022,11,12,영등포구,2,410564.0756
2022,11,12,동작구,2,398038.5935
2022,11,12,관악구,2,500872.334
2022,11,12,서초구,2,462014.2478
2022,11,12,강남구,2,655069.4141
2022,11,12,송파구,2,723651.5551
2022,11,12,강동구,2,525846.6815
2022,11,12,종로구,3,204627.1493
2022,11,12,중구,3,157374.6855
2022,11,12,용산구,3,251088.1092
2022,11,12,성동구,3,319369.4159
2022,11,12,광진구,3,362717.2756
2022,11,12,동대문구,3,348719.7474
2022,11,12,중랑구,3,372599.4808
2022,11,12,성북구,3,438659.0236
2022,11,12,강북구,3,303866.0328
2022,11,12,도봉구,3,282217.2584
2022,11,12,노원구,3,516559.9444
2022,11,12,은평구,3,464428.217
2022,11,12,서대문구,3,347496.1717
2022,11,12,마포구,3,416676.9695
2022,11,12,양천구,3,381331.0438
2022,11,12,강서구,3,547983.9048
2022,11,12,구로구,3,384680.9662
2022,11,12,금천구,3,200526.6656
2022,11,12,영등포구,3,409675.6118
2022,11,12,동작구,3,399209.3746
2022,11,12,관악구,3,501405.749
2022,11,12,서초구,3,460308.6495
2022,11,12,강남구,3,651100.3492
2022,11,12,송파구,3,723538.6261
2022,11,12,강동구,3,526419.6834
2022,11,12,종로구,4,204262.6026
2022,11,12,중구,4,157785.1276
2022,11,12,용산구,4,252579.053
2022,11,12,성동구,4,319779.8493
2022,11,12,광진구,4,362956.5156
2022,11,12,동대문구,4,349244.56
2022,11,12,중랑구,4,372585.3766
2022,11,12,성북구,4,439403.031
2022,11,12,강북구,4,302785.9873
2022,11,12,도봉구,4,281841.9518
2022,11,12,노원구,4,515805.7069
2022,11,12,은평구,4,463315.2739
2022,11,12,서대문구,4,347967.3874
2022,11,12,마포구,4,414252.6146
2022,11,12,양천구,4,380515.9339
2022,11,12,강서구,4,549661.629
2022,11,12,구로구,4,385266.0151
2022,11,12,금천구,4,200131.2712
2022,11,12,영등포구,4,410823.3426
2022,11,12,동작구,4,399279.7478
2022,11,12,관악구,4,500178.073
2022,11,12,서초구,4,459801.5577
2022,11,12,강남구,4,649241.1805
2022,11,12,송파구,4,722886.0036
2022,11,12,강동구,4,526572.9842
2022,11,12,종로구,5,206089.4937
2022,11,12,중구,5,159945.2697
2022,11,12,용산구,5,254756.7972
2022,11,12,성동구,5,322462.5491
2022,11,12,광진구,5,361910.2405
2022,11,12,동대문구,5,349568.8165
2022,11,12,중랑구,5,368785.833
2022,11,12,성북구,5,437511.3827
2022,11,12,강북구,5,299446.8841
2022,11,12,도봉구,5,281028.4738
2022,11,12,노원구,5,512689.5313
2022,11,12,은평구,5,460127.0772
2022,11,12,서대문구,5,346349.4976
2022,11,12,마포구,5,412958.5603
2022,11,12,양천구,5,379281.064
2022,11,12,강서구,5,549992.5367
2022,11,12,구로구,5,380770.1933
2022,11,12,금천구,5,198740.2706
2022,11,12,영등포구,5,410914.0988
2022,11,12,동작구,5,399277.6061
2022,11,12,관악구,5,496134.1464
2022,11,12,서초구,5,466295.7988
2022,11,12,강남구,5,652930.2162
2022,11,12,송파구,5,723219.3306
2022,11,12,강동구,5,526124.6829
2022,11,12,종로구,6,209882.0261
2022,11,12,중구,6,166739.3435
2022,11,12,용산구,6,258430.3447
2022,11,12,성동구,6,322213.4013
2022,11,12,광진구,6,358695.603
2022,11,12,동대문구,6,350135.0813
2022,11,12,중랑구,6,363643.4198
2022,11,12,성북구,6,432857.7802
2022,11,12,강북구,6,294554.4077
2022,11,12,도봉구,6,276828.1111
2022,11,12,노원구,6,506597.3089
2022,11,12,은평구,6,454344.6061
2022,11,12,서대문구,6,344848.6875
2022,11,12,마포구,6,410424.9311
2022,11,12,양천구,6,374571.9846
2022,11,12,강서구,6,549665.8196
2022,11,12,구로구,6,374876.298
2022,11,12,금천구,6,198593.0051
2022,11,12,영등포구,6,409071.4602
2022,11,12,동작구,6,396136.1972
2022,11,12,관악구,6,490442.601
2022,11,12,서초구,6,476968.936
2022,11,12,강남구,6,665243.0572
2022,11,12,송파구,6,722990.6707
2022,11,12,강동구,6,521741.1858
2022,11,12,종로구,22,221479.3975
2022,11,12,중구,22,173786.6405
2022,11,12,용산구,22,261756.2689
2022,11,12,성동구,22,323347.5947
2022,11,12,광진구,22,365674.8831
2022,11,12,동대문구,22,337518.8075
2022,11,12,중랑구,22,362380.0053
2022,11,12,성북구,22,429303.2559
2022,11,12,강북구,22,298063.3301
2022,11,12,도봉구,22,277237.0037
2022,11,12,노원구,22,505119.786
2022,11,12,은평구,22,449996.7524
2022,11,12,서대문구,22,338924.2161
2022,11,12,마포구,22,441720.9545
2022,11,12,양천구,22,376436.4973
2022,11,12,강서구,22,534566.1514
2022,11,12,구로구,22,387048.1541
2022,11,12,금천구,22,197505.0864
2022,11,12,영등포구,22,423714.8436
2022,11,12,동작구,22,387641.9647
2022,11,12,관악구,22,482552.7862
2022,11,12,서초구,22,481540.3902
2022,11,12,강남구,22,663253.0943
2022,11,12,송파구,22,713190.0934
2022,11,12,강동구,22,510495.214
2022,11,12,종로구,23,209454.6873
2022,11,12,중구,23,161886.0624
2022,11,12,용산구,23,255338.4854
2022,11,12,성동구,23,312929.555
2022,11,12,광진구,23,363838.0349
2022,11,12,동대문구,23,342581.2216
2022,11,12,중랑구,23,366306.891
2022,11,12,성북구,23,430549.9497
2022,11,12,강북구,23,303229.3202
2022,11,12,도봉구,23,276312.0463
2022,11,12,노원구,23,514174.0263
2022,11,12,은평구,23,458419.8697
2022,11,12,서대문구,23,340443.6459
2022,11,12,마포구,23,427082.5679
2022,11,12,양천구,23,376496.8271
2022,11,12,강서구,23,539704.179
2022,11,12,구로구,23,384480.1625
2022,11,12,금천구,23,196711.7866
2022,11,12,영등포구,23,409842.5026
2022,11,12,동작구,23,389279.5524
2022,11,12,관악구,23,490274.3324
2022,11,12,서초구,23,462596.7758
2022,11,12,강남구,23,641478.1582
2022,11,12,송파구,23,711112.8111
2022,11,12,강동구,23,515324.4139
2022,11,13,종로구,0,205813.5612
2022,11,13,중구,0,158629.3933
2022,11,13,용산구,0,252664.9284
2022,11,13,성동구,0,311198.5528
2022,11,13,광진구,0,359429.9518
2022,11,13,동대문구,0,342407.9473
2022,11,13,중랑구,0,369137.9848
2022,11,13,성북구,0,433529.7071
2022,11,13,강북구,0,303334.2643
2022,11,13,도봉구,0,278055.2192
2022,11,13,노원구,0,512990.2223
2022,11,13,은평구,0,460167.3796
2022,11,13,서대문구,0,340462.2225
2022,11,13,마포구,0,422408.4184
2022,11,13,양천구,0,377393.2494
2022,11,13,강서구,0,540409.1222
2022,11,13,구로구,0,383634.3021
2022,11,13,금천구,0,197369.173
2022,11,13,영등포구,0,406661.972
2022,11,13,동작구,0,390444.1047
2022,11,13,관악구,0,492019.6525
2022,11,13,서초구,0,452479.7673
2022,11,13,강남구,0,637664.2283
2022,11,13,송파구,0,709851.8266
2022,11,13,강동구,0,518331.954
2022,11,13,종로구,1,203792.3572
2022,11,13,중구,1,156946.398
2022,11,13,용산구,1,250822.6593
2022,11,13,성동구,1,311315.384
2022,11,13,광진구,1,359126.3636
2022,11,13,동대문구,1,342170.639
2022,11,13,중랑구,1,370268.5761
2022,11,13,성북구,1,433341.4679
2022,11,13,강북구,1,303683.3101
2022,11,13,도봉구,1,279996.6473
2022,11,13,노원구,1,512532.8435
2022,11,13,은평구,1,460660.1604
2022,11,13,서대문구,1,340688.3448
2022,11,13,마포구,1,419620.4522
2022,11,13,양천구,1,377191.2432
2022,11,13,강서구,1,541634.0297
2022,11,13,구로구,1,383049.7978
2022,11,13,금천구,1,197562.6614
2022,11,13,영등포구,1,404931.8157
2022,11,13,동작구,1,392625.81
2022,11,13,관악구,1,494098.7685
2022,11,13,서초구,1,449838.5368
2022,11,13,강남구,1,633588.7047
2022,11,13,송파구,1,708788.6861
2022,11,13,강동구,1,519494.7818
2022,11,13,종로구,2,202536.4606
2022,11,13,중구,2,155393.4859
2022,11,13,용산구,2,249379.3456
2022,11,13,성동구,2,311817.9656
2022,11,13,광진구,2,358554.4923
2022,11,13,동대문구,2,342566.4837
2022,11,13,중랑구,2,371052.128
2022,11,13,성북구,2,433910.5957
2022,11,13,강북구,2,303658.1634
2022,11,13,도봉구,2,280857.7652
2022,11,13,노원구,2,513231.2494
2022,11,13,은평구,2,461429.3218
2022,11,13,서대문구,2,340722.4101
2022,11,13,마포구,2,416949.6862
2022,11,13,양천구,2,378047.9911
2022,11,13,강서구,2,542495.855
2022,11,13,구로구,2,383313.7431
2022,11,13,금천구,2,198030.1681
2022,11,13,영등포구,2,403701.3359
2022,11,13,동작구,2,392778.2921
2022,11,13,관악구,2,495283.8098
2022,11,13,서초구,2,447602.6202
2022,11,13,강남구,2,630448.245
2022,11,13,송파구,2,708197.3913
2022,11,13,강동구,2,520076.4527
2022,11,13,종로구,3,201218.4593
2022,11,13,중구,3,153829.0036
2022,11,13,용산구,3,249028.2117
2022,11,13,성동구,3,312471.3351
2022,11,13,광진구,3,358058.5095
2022,11,13,동대문구,3,342989.3019
2022,11,13,중랑구,3,371029.4567
2022,11,13,성북구,3,434511.9786
2022,11,13,강북구,3,303395.7944
2022,11,13,도봉구,3,281936.4395
2022,11,13,노원구,3,513089.3967
2022,11,13,은평구,3,462074.689
2022,11,13,서대문구,3,341882.6129
2022,11,13,마포구,3,412983.0853
2022,11,13,양천구,3,378080.5902
2022,11,13,강서구,3,543384.6929
2022,11,13,구로구,3,383834.644
2022,11,13,금천구,3,198323.9205
2022,11,13,영등포구,3,403292.9925
2022,11,13,동작구,3,393524.2299
2022,11,13,관악구,3,495870.1522
2022,11,13,서초구,3,446554.4172
2022,11,13,강남구,3,627349.1847
2022,11,13,송파구,3,708110.0871
2022,11,13,강동구,3,520815.7841
2022,11,13,종로구,4,200907.731
2022,11,13,중구,4,153710.0763
2022,11,13,용산구,4,249414.6935
2022,11,13,성동구,4,312654.8736
2022,11,13,광진구,4,357668.3659
2022,11,13,동대문구,4,343539.6011
2022,11,13,중랑구,4,371173.5743
2022,11,13,성북구,4,435422.595
2022,11,13,강북구,4,303155.9881
2022,11,13,도봉구,4,281719.8382
2022,11,13,노원구,4,513034.6905
2022,11,13,은평구,4,461460.9551
2022,11,13,서대문구,4,342286.088
2022,11,13,마포구,4,410605.8665
2022,11,13,양천구,4,378120.9481
2022,11,13,강서구,4,544239.4487
2022,11,13,구로구,4,384334.8933
2022,11,13,금천구,4,198027.0828
2022,11,13,영등포구,4,403613.5366
2022,11,13,동작구,4,392617.6157
2022,11,13,관악구,4,495965.2768
2022,11,13,서초구,4,446921.2624
2022,11,13,강남구,4,626379.9742
2022,11,13,송파구,4,706978.7834
2022,11,13,강동구,4,520830.424
2022,11,13,종로구,5,201146.522
2022,11,13,중구,5,154730.0313
2022,11,13,용산구,5,250471.9407
2022,11,13,성동구,5,313519.347
2022,11,13,광진구,5,356467.2191
2022,11,13,동대문구,5,343416.7754
2022,11,13,중랑구,5,370043.5952
2022,11,13,성북구,5,435119.7841
