사고발생_년도,사고발생_월,사고발생_일,사고발생_시간,자치구명,행정동,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고세부유형,법규위반,큰도로형태,세부도로형태,가해운전자 상해정도,피해운전자 상해정도
2016년,8월,24일,05시,동대문구,제기동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,24일,22시,중구,봉래동2가,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,24일,22시,동대문구,이문동,부상신고사고,0,0,0,3,횡단중,안전운전불이행,단일로,기타,부상신고,부상신고
2016년,8월,24일,22시,영등포구,여의도동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,24일,22시,성북구,하월곡동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,경상
2016년,8월,25일,03시,서대문구,창천동,중상사고,0,1,1,0,차도통행중,안전운전불이행,교차로,교차로안,상해없음,경상
2016년,8월,25일,05시,광진구,중곡동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,25일,22시,용산구,청파동2가,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,중상
2016년,8월,25일,22시,마포구,상암동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,26일,01시,종로구,세종로,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,기타불명,중상
2016년,8월,26일,01시,강남구,논현동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,중상
2016년,8월,26일,02시,관악구,봉천동,중상사고,0,2,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,26일,02시,구로구,가리봉동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,26일,03시,강동구,상일동,중상사고,0,2,0,0,횡단중,안전운전불이행,기타,기타,상해없음,중상
2016년,8월,26일,03시,도봉구,쌍문동,사망사고,1,0,0,0,횡단중,과속,단일로,횡단보도상,상해없음,사망
2016년,8월,26일,03시,강남구,대치동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로안,상해없음,중상
2016년,8월,26일,05시,노원구,상계동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,중상
2016년,8월,26일,22시,서대문구,충정로2가,경상사고,0,0,1,0,차도통행중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,8월,26일,22시,광진구,구의동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,8월,26일,22시,관악구,신림동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,8월,26일,22시,강동구,둔촌동,부상신고사고,0,0,0,1,횡단중,안전운전불이행,단일로,기타,상해없음,부상신고
2016년,8월,27일,00시,영등포구,영등포동5가,중상사고,0,1,0,0,차도통행중,안전운전불이행,기타,기타,상해없음,중상
2016년,8월,27일,00시,중랑구,면목동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,27일,01시,성북구,종암동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,27일,05시,영등포구,양평동2가,부상신고사고,0,0,0,1,차도통행중,안전운전불이행,단일로,기타,부상신고,상해없음
2016년,8월,27일,22시,은평구,응암동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,횡단보도상,상해없음,중상
2016년,8월,28일,22시,성동구,옥수동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,29일,00시,강북구,수유동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,29일,00시,성북구,장위동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,8월,29일,02시,종로구,숭인동,중상사고,0,1,0,1,횡단중,안전운전불이행,단일로,횡단보도상,부상신고,중상
2016년,8월,29일,23시,은평구,역촌동,중상사고,0,1,1,0,횡단중,보행자보호의무위반,단일로,횡단보도상,상해없음,중상
2016년,8월,30일,00시,중구,입정동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,30일,00시,광진구,화양동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,8월,30일,01시,서대문구,대현동,부상신고사고,0,0,0,1,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,부상신고
2016년,8월,30일,02시,마포구,서교동,경상사고,0,0,1,0,횡단중,신호위반,교차로,교차로부근,상해없음,경상
2016년,8월,30일,22시,용산구,한강로2가,경상사고,0,0,1,0,횡단중,기타,단일로,기타,상해없음,경상
2016년,8월,30일,23시,노원구,상계동,중상사고,0,1,1,0,횡단중,신호위반,교차로,교차로안,상해없음,중상
2016년,8월,31일,00시,은평구,대조동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,횡단보도상,상해없음,경상
2016년,8월,31일,01시,도봉구,도봉동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,31일,03시,강동구,길동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,8월,31일,04시,종로구,내자동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,8월,31일,04시,금천구,시흥동,경상사고,0,0,1,0,횡단중,신호위반,단일로,횡단보도상,상해없음,경상
2016년,8월,31일,04시,동작구,상도동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,8월,31일,05시,동작구,상도동,중상사고,0,1,0,0,횡단중,중앙선침범,단일로,횡단보도상,상해없음,중상
2016년,8월,31일,05시,송파구,문정동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,8월,31일,22시,종로구,연건동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,8월,31일,22시,강서구,화곡동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,8월,31일,23시,종로구,관철동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,8월,31일,23시,광진구,중곡동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로안,상해없음,경상
2016년,9월,1일,00시,영등포구,영등포동4가,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,1일,01시,강북구,수유동,부상신고사고,0,0,0,1,횡단중,안전운전불이행,교차로,교차로부근,상해없음,부상신고
2016년,9월,1일,01시,송파구,삼전동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,경상
2016년,9월,1일,04시,중랑구,면목동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,횡단보도상,상해없음,중상
2016년,9월,2일,00시,동대문구,장안동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,단일로,횡단보도상,상해없음,중상
2016년,9월,2일,00시,마포구,서교동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,9월,2일,00시,영등포구,신길동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,9월,2일,01시,광진구,화양동,중상사고,0,2,0,0,횡단중,신호위반,단일로,횡단보도상,상해없음,중상
2016년,9월,2일,22시,동대문구,장안동,사망사고,1,0,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,사망
2016년,9월,2일,23시,종로구,숭인동,중상사고,0,1,0,1,차도통행중,안전운전불이행,단일로,기타,부상신고,중상
2016년,9월,2일,23시,용산구,한강로3가,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,횡단보도상,상해없음,경상
2016년,9월,3일,00시,송파구,잠실동,경상사고,0,0,1,0,차도통행중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,9월,3일,01시,광진구,자양동,사망사고,1,0,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,사망
2016년,9월,3일,02시,성북구,안암동5가,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,3일,05시,강동구,명일동,경상사고,0,0,1,0,횡단중,안전운전불이행,기타,기타,상해없음,경상
2016년,9월,3일,22시,관악구,신림동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,3일,23시,마포구,서교동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,4일,02시,노원구,상계동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,4일,03시,서대문구,홍은동,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,중상
2016년,9월,5일,01시,관악구,신림동,경상사고,0,0,1,0,횡단중,신호위반,교차로,교차로안,상해없음,경상
2016년,9월,5일,05시,금천구,독산동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,9월,5일,06시,성북구,종암동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,경상
2016년,9월,5일,22시,마포구,망원동,경상사고,0,0,1,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,경상
2016년,9월,5일,22시,강서구,가양동,중상사고,0,1,0,0,횡단중,신호위반,교차로,교차로안,상해없음,중상
2016년,9월,5일,23시,동작구,흑석동,부상신고사고,0,0,0,1,횡단중,신호위반,단일로,기타,상해없음,부상신고
2016년,9월,6일,23시,강동구,천호동,중상사고,0,1,0,0,횡단중,신호위반,교차로,교차로부근,상해없음,중상
2016년,9월,6일,23시,강남구,대치동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2016년,9월,7일,05시,동대문구,답십리동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,횡단보도상,기타불명,중상
2016년,9월,7일,23시,광진구,광장동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,9월,8일,01시,양천구,목동,중상사고,0,1,0,0,횡단중,과속,단일로,기타,상해없음,중상
2016년,9월,8일,22시,마포구,상암동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,8일,22시,광진구,중곡동,중상사고,0,1,0,0,차도통행중,안전운전불이행,단일로,기타,상해없음,중상
2016년,9월,8일,23시,종로구,종로5가,부상신고사고,0,0,0,1,횡단중,신호위반,단일로,횡단보도상,상해없음,부상신고
2016년,9월,9일,00시,동대문구,용두동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,상해없음,중상
2016년,9월,9일,00시,중랑구,신내동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,경상
2016년,9월,9일,01시,강남구,역삼동,중상사고,0,1,1,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,중상
2016년,9월,9일,05시,용산구,청파동1가,중상사고,0,1,0,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,중상
2016년,9월,9일,05시,성북구,안암동5가,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,중상
2016년,9월,9일,22시,은평구,응암동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,경상
2016년,9월,10일,00시,관악구,봉천동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,기타불명,경상
2016년,9월,10일,03시,마포구,대흥동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,단일로,횡단보도상,상해없음,경상
2016년,9월,10일,04시,강동구,상일동,사망사고,1,0,0,0,횡단중,신호위반,단일로,기타,상해없음,사망
2016년,9월,11일,01시,중랑구,중화동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,횡단보도상,상해없음,중상
2016년,9월,11일,02시,성북구,종암동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,9월,11일,03시,강북구,수유동,경상사고,0,0,1,0,차도통행중,안전운전불이행,단일로,기타,상해없음,경상
2016년,9월,11일,04시,마포구,서교동,부상신고사고,0,0,0,1,차도통행중,안전운전불이행,단일로,기타,기타불명,부상신고
2016년,9월,11일,22시,구로구,궁동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로부근,상해없음,중상
2016년,9월,11일,23시,종로구,평동,부상신고사고,0,0,0,1,횡단중,안전운전불이행,단일로,기타,기타불명,부상신고
2016년,9월,11일,23시,은평구,녹번동,경상사고,0,0,1,0,횡단중,보행자보호의무위반,교차로,교차로부근,상해없음,경상
2016년,9월,12일,01시,중구,신당동,사망사고,1,0,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,사망
2016년,9월,12일,01시,금천구,가산동,경상사고,0,0,2,0,횡단중,안전운전불이행,단일로,기타,경상,경상
2016년,9월,12일,23시,양천구,신정동,중상사고,0,1,0,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,9월,13일,01시,강동구,길동,중상사고,0,1,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,중상
2016년,9월,13일,04시,동대문구,제기동,중상사고,0,1,0,0,횡단중,안전운전불이행,교차로,교차로안,기타불명,중상
2016년,9월,13일,04시,동작구,상도동,경상사고,0,0,1,0,횡단중,신호위반,단일로,횡단보도상,상해없음,경상
2016년,9월,13일,06시,관악구,신림동,경상사고,0,0,1,0,횡단중,안전운전불이행,단일로,기타,상해없음,경상
